annotation_id,substantive_target_discourse,clinical_frame_present,lived_experience_frame_present,confidence,source_file,derived_frame
llm_train_01083,False,,,high,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01084,True,False,True,high,annotator_batch_015.jsonl,lived_only
llm_train_01085,True,True,True,high,annotator_batch_015.jsonl,mixed
llm_train_01086,True,False,True,high,annotator_batch_015.jsonl,lived_only
llm_train_01087,False,,,high,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01088,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01089,False,,,medium,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01090,True,False,True,high,annotator_batch_015.jsonl,lived_only
llm_train_01091,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01092,True,True,False,medium,annotator_batch_015.jsonl,clinical_only
llm_train_01093,False,,,high,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01094,False,,,medium,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01095,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01096,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01097,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01098,True,False,True,medium,annotator_batch_015.jsonl,lived_only
llm_train_01099,False,,,medium,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01100,False,,,high,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01101,True,True,False,medium,annotator_batch_015.jsonl,clinical_only
llm_train_01102,False,,,high,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01103,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01104,False,,,high,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01105,True,False,True,high,annotator_batch_015.jsonl,lived_only
llm_train_01106,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01107,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01108,False,,,high,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01109,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01110,False,,,high,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01111,False,,,medium,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01112,True,False,True,high,annotator_batch_015.jsonl,lived_only
llm_train_01113,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01114,True,False,True,high,annotator_batch_015.jsonl,lived_only
llm_train_01115,True,False,True,high,annotator_batch_015.jsonl,lived_only
llm_train_01116,True,False,True,high,annotator_batch_015.jsonl,lived_only
llm_train_01117,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01118,False,,,medium,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01119,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01120,True,False,True,high,annotator_batch_015.jsonl,lived_only
llm_train_01121,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01122,True,True,True,medium,annotator_batch_015.jsonl,mixed
llm_train_01123,True,True,False,high,annotator_batch_015.jsonl,clinical_only
llm_train_01124,False,,,medium,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01125,False,,,high,annotator_batch_015.jsonl,non_substantive_or_insufficient
llm_train_01126,True,True,True,medium,annotator_batch_016.jsonl,mixed
llm_train_01127,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01128,True,False,True,high,annotator_batch_016.jsonl,lived_only
llm_train_01129,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01130,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01131,True,False,True,high,annotator_batch_016.jsonl,lived_only
llm_train_01132,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01133,True,True,True,high,annotator_batch_016.jsonl,mixed
llm_train_01134,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01135,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01136,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01137,True,False,True,medium,annotator_batch_016.jsonl,lived_only
llm_train_01138,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01139,True,False,True,medium,annotator_batch_016.jsonl,lived_only
llm_train_01140,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01141,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01142,False,,,medium,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01143,True,False,True,high,annotator_batch_016.jsonl,lived_only
llm_train_01144,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01145,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01146,True,True,False,medium,annotator_batch_016.jsonl,clinical_only
llm_train_01147,True,True,True,high,annotator_batch_016.jsonl,mixed
llm_train_01148,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01149,True,True,False,medium,annotator_batch_016.jsonl,clinical_only
llm_train_01150,True,False,True,high,annotator_batch_016.jsonl,lived_only
llm_train_01151,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01152,True,True,False,medium,annotator_batch_016.jsonl,clinical_only
llm_train_01153,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01154,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01155,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01156,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01157,True,False,True,high,annotator_batch_016.jsonl,lived_only
llm_train_01158,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01159,True,True,False,medium,annotator_batch_016.jsonl,clinical_only
llm_train_01160,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01161,True,True,False,medium,annotator_batch_016.jsonl,clinical_only
llm_train_01162,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01163,True,False,True,high,annotator_batch_016.jsonl,lived_only
llm_train_01164,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01165,True,False,True,medium,annotator_batch_016.jsonl,lived_only
llm_train_01166,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01167,False,,,medium,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01168,True,False,True,high,annotator_batch_016.jsonl,lived_only
llm_train_01169,True,False,True,high,annotator_batch_016.jsonl,lived_only
llm_train_01170,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01171,True,False,True,high,annotator_batch_016.jsonl,lived_only
llm_train_01172,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01173,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01174,True,True,True,medium,annotator_batch_016.jsonl,mixed
llm_train_01175,True,True,True,medium,annotator_batch_016.jsonl,mixed
llm_train_01176,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01177,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01178,True,False,True,high,annotator_batch_016.jsonl,lived_only
llm_train_01179,False,,,medium,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01180,True,False,True,high,annotator_batch_016.jsonl,lived_only
llm_train_01181,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01182,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01183,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01184,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01185,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01186,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01187,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01188,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01189,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01190,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01191,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01192,True,False,True,medium,annotator_batch_016.jsonl,lived_only
llm_train_01193,True,False,True,high,annotator_batch_016.jsonl,lived_only
llm_train_01194,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01195,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01196,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01197,True,True,False,high,annotator_batch_016.jsonl,clinical_only
llm_train_01198,True,True,True,high,annotator_batch_016.jsonl,mixed
llm_train_01199,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01200,False,,,high,annotator_batch_016.jsonl,non_substantive_or_insufficient
llm_train_01201,True,False,True,high,annotator_batch_017.jsonl,lived_only
llm_train_01202,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01203,True,False,True,high,annotator_batch_017.jsonl,lived_only
llm_train_01204,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01205,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01206,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01207,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01208,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01209,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01210,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01211,False,,,medium,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01212,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01213,False,,,medium,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01214,True,True,True,high,annotator_batch_017.jsonl,mixed
llm_train_01215,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01216,True,False,True,high,annotator_batch_017.jsonl,lived_only
llm_train_01217,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01218,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01219,True,True,False,medium,annotator_batch_017.jsonl,clinical_only
llm_train_01220,False,,,medium,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01221,True,True,True,high,annotator_batch_017.jsonl,mixed
llm_train_01222,True,False,True,high,annotator_batch_017.jsonl,lived_only
llm_train_01223,True,False,True,high,annotator_batch_017.jsonl,lived_only
llm_train_01224,True,True,False,medium,annotator_batch_017.jsonl,clinical_only
llm_train_01225,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01226,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01227,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01228,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01229,True,True,True,high,annotator_batch_017.jsonl,mixed
llm_train_01230,True,False,True,medium,annotator_batch_017.jsonl,lived_only
llm_train_01231,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01232,True,False,True,high,annotator_batch_017.jsonl,lived_only
llm_train_01233,True,True,True,medium,annotator_batch_017.jsonl,mixed
llm_train_01234,True,False,True,high,annotator_batch_017.jsonl,lived_only
llm_train_01235,True,True,True,high,annotator_batch_017.jsonl,mixed
llm_train_01236,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01237,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01238,True,False,True,high,annotator_batch_017.jsonl,lived_only
llm_train_01239,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01240,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01241,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01242,True,False,True,high,annotator_batch_017.jsonl,lived_only
llm_train_01243,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01244,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01245,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01246,True,True,False,medium,annotator_batch_017.jsonl,clinical_only
llm_train_01247,True,False,True,medium,annotator_batch_017.jsonl,lived_only
llm_train_01248,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01249,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01250,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01251,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01252,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01253,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01254,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01255,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01256,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01257,True,False,True,high,annotator_batch_017.jsonl,lived_only
llm_train_01258,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01259,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01260,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01261,False,,,medium,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01262,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01263,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01264,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01265,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01266,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01267,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01268,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01269,True,False,False,medium,annotator_batch_017.jsonl,substantive_other
llm_train_01270,True,True,True,medium,annotator_batch_017.jsonl,mixed
llm_train_01271,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01272,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01273,True,False,True,high,annotator_batch_017.jsonl,lived_only
llm_train_01274,False,,,high,annotator_batch_017.jsonl,non_substantive_or_insufficient
llm_train_01275,True,True,False,high,annotator_batch_017.jsonl,clinical_only
llm_train_01276,False,,,high,annotator_batch_018.jsonl,non_substantive_or_insufficient
llm_train_01277,True,True,False,high,annotator_batch_018.jsonl,clinical_only
